,Average Degree,Variance,Global Clustering Coefficient,Local Clustering Coefficient,Degree Assortativity
dms-9000-20,3.9993333333333334,1245.6981999396519,0.035617164956003027,0.8129415897632923,-0.08540941429598091,
ba-9000-21,3.9993333333333334,704.5566019369124,0.0016028773603346494,0.0037272908019009916,-0.04423717692898482,
dms-9000-21,3.9993333333333334,1241.2413163172134,0.035879529634439244,0.8133657526257004,-0.0960558797135745,
ba-9000-22,3.9993333333333334,749.8866616582061,0.001630087849955923,0.005042151744680847,-0.03874504329396151,
dms-9000-22,3.9993333333333334,1262.8705417947197,0.034632912171940596,0.8141159047062229,-0.0900571469947106,
ba-9000-23,3.9993333333333334,700.127135121107,0.0016380449141347425,0.004859894943313873,-0.05120217678272676,
dms-9000-23,3.9993333333333334,1288.4610996583826,0.03324069023011365,0.8139784508281807,-0.0975570865633843,
ba-9000-24,3.9993333333333334,694.8999966418829,0.001369409363895925,0.0038666885767781388,-0.04825882803997409,
dms-9000-24,3.9993333333333334,1255.811293679464,0.03503248362840702,0.8136831536925871,-0.09355139331301955,
ba-9000-25,3.9993333333333334,716.6379876429164,0.0017965125043970585,0.005455872329401105,-0.04886128815753782,
dms-9000-25,3.9993333333333334,1161.463733972305,0.04111742395393825,0.8119111207226115,-0.09702988336757362,
ba-9000-26,3.9993333333333334,686.7022683324185,0.00176315825722826,0.005092816532210254,-0.043322382683716305,
dms-9000-26,3.9993333333333334,1285.8304730145762,0.03337986944333497,0.8128769246747044,-0.09834447033660597,
ba-9000-27,3.9993333333333334,762.7607785753597,0.001758802255663893,0.005159129516219481,-0.04395811669709747,
dms-9000-27,3.9993333333333334,1240.240301446816,0.035938858408033986,0.8145325294115451,-0.08876998065212205,
ba-9000-28,3.9993333333333334,732.6199596877558,0.0015696329934458836,0.005011716762606683,-0.05513094650648447,
dms-9000-28,3.9993333333333334,1237.3310007160123,0.03611213302921051,0.8142486109884962,-0.11495116276632013,
ba-9000-29,3.9993333333333334,762.0761151833121,0.0017621727590118616,0.006051733774274885,-0.04996392622931536,
dms-9000-29,3.9993333333333334,1226.4134724198398,0.03677376112994104,0.8130290350222827,-0.10290937087652242,
ba-9000-30,3.9993333333333334,704.9865284761751,0.001548712876441344,0.004379989034558991,-0.035566992834819226,
dms-9000-30,3.9993333333333334,1303.4400658767893,0.03246465076507326,0.8131751516559855,-0.0930263212573285,
ba-9000-31,3.9993333333333334,727.7224782380224,0.0020056644827208966,0.006431079943757417,-0.04270083834241698,
dms-9000-31,3.9993333333333334,1222.4377306566125,0.037019259779371025,0.8138238969085728,-0.09271631756452961,
ba-9000-32,3.9993333333333334,701.9743623045566,0.0016681626130169225,0.005220541807871969,-0.04977314594111019,
dms-9000-32,3.9993333333333334,1264.862049922002,0.03452143298348102,0.813279782309316,-0.09343256179618463,
ba-9000-33,3.9993333333333334,723.8715392477376,0.0015614370138439218,0.004452977834545725,-0.04535673819187045,
dms-9000-33,3.9993333333333334,1199.7616452166192,0.03846806085004809,0.8148132920926613,-0.11144282843294766,
ba-9000-34,3.9993333333333334,689.565084189222,0.0016517944494246022,0.003908858624658539,-0.03656712459626346,
dms-9000-34,3.9993333333333334,1326.1289550164,0.03134026842520782,0.8147176690489556,-0.08824482662842179,
ba-9000-35,3.9993333333333334,713.0091200909627,0.0017273350776030685,0.005863050218092808,-0.04610350012779236,
dms-9000-35,3.9993333333333334,1356.6502885168634,0.029918172236193297,0.8148580894526192,-0.0896612601927129,
ba-9000-36,3.9993333333333334,698.1604438328549,0.0014885369365378225,0.003935445091174832,-0.04622558665232881,
dms-9000-36,3.9993333333333334,1409.050746187975,0.027694021788754342,0.8144244988707314,-0.09475863176539236,
ba-9000-37,3.9993333333333334,787.2750506226454,0.001870426703938173,0.007301800220806316,-0.050423542461743916,
dms-9000-37,3.9993333333333334,1164.637284880099,0.04088754788314468,0.8137790912429427,-0.10848127326141778,
ba-9000-38,3.9993333333333334,681.5350360274143,0.0016802329923082668,0.003927251583560499,-0.050844408575419914,
dms-9000-38,3.9993333333333334,1259.4697318049723,0.034824542052240684,0.813506638554525,-0.09711532719656023,
ba-9000-39,3.9993333333333334,725.6541912873438,0.001846733361054717,0.005966941192315081,-0.056210881664007735,
dms-9000-39,3.9993333333333334,1361.635048510756,0.029695193589692817,0.8141244146161886,-0.07220375158847445,
ba-10000-0,3.9994,776.2628451752925,0.001461058005069267,0.004167624409211577,-0.03676535449711873,
dms-10000-0,3.9994,1417.4004391136755,0.03046551477212823,0.8131508604471621,-0.09603808896530872,
ba-10000-1,3.9994,746.9243635065334,0.0014712753756386146,0.004238770049459,-0.038581139674544844,
dms-10000-1,3.9994,1402.7316225136012,0.03111930519516226,0.8129587858118346,-0.08799623617019058,
ba-10000-2,3.9994,759.2483156383292,0.0014651058753355204,0.004632921802972544,-0.04387104922398838,
dms-10000-2,3.9994,1379.1881687426267,0.03221382227945496,0.8145814470977643,-0.09165084110932722,
ba-10000-3,3.9994,733.6416051449372,0.0012764625129452567,0.0037212620143381556,-0.05077827013344237,
dms-10000-3,3.9994,1420.8743803727477,0.03031371879210028,0.8129683261136479,-0.09561287864893396,
ba-10000-4,3.9994,751.0193105371127,0.0016028943692610656,0.004623114758264137,-0.04054083923332169,
dms-10000-4,3.9994,1339.4274914304394,0.034198968352785034,0.8136744844628326,-0.08718692673684339,
ba-10000-5,3.9994,732.0655741118005,0.0014517826681345802,0.0027367809923071287,-0.047421952248709556,
dms-10000-5,3.9994,1418.4343498377498,0.030420217669771165,0.8143423074509403,-0.08842257355379103,
ba-10000-6,3.9994,719.4859309254351,0.0013691116684321368,0.003630735657938666,-0.054234833055274094,
dms-10000-6,3.9994,1328.8145110584999,0.03476013605521014,0.8121597449890986,-0.09006379247671845,
ba-10000-7,3.9994,787.6115824438084,0.0016024702164540953,0.004880416664905758,-0.04927391378849677,
dms-10000-7,3.9994,1370.2934009910578,0.03264251580485883,0.8145362660979305,-0.0966712092501228,
ba-10000-8,3.9994,776.5062812364366,0.0014813920111406364,0.005178704864039895,-0.04540404533586485,
dms-10000-8,3.9994,1307.4662537899937,0.035931931308363634,0.8132029912816404,-0.09228726315776174,
ba-10000-9,3.9994,766.0913814941662,0.001656555461696269,0.004560277519483709,-0.04539868090721727,
dms-10000-9,3.9994,1382.5179943854764,0.032055522721759044,0.8149853330792043,-0.0955576429313347,
ba-10000-10,3.9994,781.4269030431701,0.001745378077630772,0.005355303538276036,-0.039770334798199025,
dms-10000-10,3.9994,1433.5878085417858,0.029767824072695657,0.8136826653507567,-0.0801116043622039,
ba-10000-11,3.9994,768.7301248160111,0.0014592499019906782,0.0036539955704793657,-0.04472127080183031,
dms-10000-11,3.9994,1219.9950839243738,0.04141644976215298,0.8130537258005308,-0.0944327436749191,
ba-10000-12,3.9994,836.9647572028586,0.0016441292776125912,0.005442762509443615,-0.03696320704988995,
dms-10000-12,3.9994,1396.2600061591825,0.03141450090177653,0.8125926140170628,-0.0889285557650356,
ba-10000-13,3.9994,787.4553986097499,0.0016962358733201403,0.004524683759224261,-0.040628714230806474,
dms-10000-13,3.9994,1475.638168657764,0.028064167520455853,0.8142537112305106,-0.08008272157313572,
ba-10000-14,3.9994,755.0125858551233,0.0016073470096176702,0.0049330253277570565,-0.03696423396316445,
dms-10000-14,3.9994,1383.2671487459102,0.032020069924470894,0.8160806364063894,-0.10256307680126292,
ba-10000-15,3.9994,762.8630314805142,0.0014945145779749142,0.004487962185362322,-0.049167148411309404,
dms-10000-15,3.9994,1326.9310474925364,0.03486117826458884,0.8125683064537901,-0.09817195687550768,
ba-10000-16,3.9994,799.4010287706916,0.0015424061535996153,0.005942308322583471,-0.03881126039238008,
dms-10000-16,3.9994,1312.2842698133816,0.03566231023855724,0.8145121987412365,-0.1030419946998243,
ba-10000-17,3.9994,743.8575164637648,0.0017181394225337296,0.005572362234967181,-0.048900129807675156,
dms-10000-17,3.9994,1427.7878010403506,0.03001501050735515,0.8138846832658468,-0.06925495236015214,
ba-10000-18,3.9994,731.5832179592695,0.0013569288177757675,0.004164070376478515,-0.0472579150402453,
dms-10000-18,3.9994,1299.6645739573114,0.036375102325440375,0.8145376310892372,-0.09445195387366784,
ba-10000-19,3.9994,722.5897901296696,0.001418622111424056,0.0036749889927358377,-0.05147763933463286,
dms-10000-19,3.9994,1330.9590545165693,0.034645625634574934,0.8148137279874426,-0.09748121673013217,
ba-10000-20,3.9994,743.2872962722018,0.0014985424333363252,0.005088121937709375,-0.05423466079391506,
dms-10000-20,3.9994,1391.8160815278864,0.03161966166519255,0.8145461493254941,-0.07908154527773496,
ba-10000-21,3.9994,760.7391174375352,0.001625998151262376,0.004779034205228253,-0.05405281677828758,
dms-10000-21,3.9994,1410.5006220486541,0.030770430266925327,0.8145063523511645,-0.08723642765086462,
ba-10000-22,3.9994,721.4111205128737,0.0013362305809480994,0.003721115023195331,-0.04638851246402656,
dms-10000-22,3.9994,1435.7861974540779,0.02967493509782815,0.8130082448177132,-0.10057939557256286,
ba-10000-23,3.9994,766.9485020518914,0.001663529308759795,0.005333913256645132,-0.04978856828250369,
dms-10000-23,3.9994,1391.3037068877666,0.03164344628083479,0.8126088730307173,-0.0844187631746561,
ba-10000-24,3.9994,755.0430483089292,0.0016298442593263311,0.0042811953634275405,-0.03396404109247465,
dms-10000-24,3.9994,1256.2754494137184,0.03899756216479766,0.8140188572865478,-0.09646606515095056,
ba-10000-25,3.9994,763.5050784373606,0.0016575745632291027,0.004489352292155462,-0.03634695428961469,
dms-10000-25,3.9994,1340.6394014796224,0.034135760036782946,0.8147731420897864,-0.09111599483236053,
ba-10000-26,3.9994,769.0292613416216,0.001719172765982141,0.0040384021241555304,-0.038813323469388435,
dms-10000-26,3.9994,1292.8108928995146,0.03677127735870569,0.8138448146648037,-0.09861551422779079,
ba-10000-27,3.9994,744.4931193769625,0.0015166481298561907,0.003746667010484906,-0.048367179391731754,
dms-10000-27,3.9994,1343.406864951806,0.033992080527481296,0.8133970812045986,-0.09475726540959087,
ba-10000-28,3.9994,814.3156665566738,0.0016368923438372608,0.0060219134552295375,-0.044373545401128485,
dms-10000-28,3.9994,1467.9305177015838,0.028365239578181253,0.8137625765685738,-0.08413700022138351,
ba-10000-29,3.9994,762.9652710311525,0.0016711612172546474,0.004427366217217508,-0.051325289030178294,
dms-10000-29,3.9994,1388.1361621972248,0.03179108653992911,0.8143286766060639,-0.08729973261939364,
ba-10000-30,3.9994,801.5884260639247,0.0017425477043178672,0.0049547721180564774,-0.03784929622293998,
dms-10000-30,3.9994,1455.508847379376,0.028860809188040768,0.8130512292496663,-0.08120662577297365,
ba-10000-31,3.9994,717.5709057644686,0.001288610953193102,0.0035623304469636686,-0.060090287427878836,
dms-10000-31,3.9994,1340.0141808203523,0.03416834694644749,0.8147381823388101,-0.08804867910456228,
ba-10000-32,3.9994,753.106901309263,0.0014909179198470386,0.0038314023265023124,-0.04822706094725479,
dms-10000-32,3.9994,1342.702500481637,0.03402856248213143,0.8139078422973478,-0.08565901226945674,
ba-10000-33,3.9994,739.8270100500793,0.0015255259516798523,0.003747443425597033,-0.04648059296005529,
dms-10000-33,3.9994,1292.2050939381256,0.03680660884418854,0.8150699364743091,-0.09530464196056723,
ba-10000-34,3.9994,797.9398503644495,0.0017294253682570006,0.005558817859597947,-0.04561954326496238,
dms-10000-34,3.9994,1351.4917701560894,0.03357752811001303,0.8129066268268728,-0.08332475488277079,
ba-10000-35,3.9994,766.2741055259795,0.0016995676153787112,0.005462576181980313,-0.04360750299409714,
dms-10000-35,3.9994,1469.832645167347,0.02829048825002476,0.8129329864306266,-0.08214500117149355,
ba-10000-36,3.9994,744.9469812004342,0.0012816330335088783,0.004065561861202944,-0.06028563275668946,
dms-10000-36,3.9994,1359.2321379365778,0.03318775746403664,0.815115147472597,-0.07949703423726653,
ba-10000-37,3.9994,792.3219073076549,0.0018679950186799503,0.0050273884114489875,-0.035424234903914165,
dms-10000-37,3.9994,1391.6235140294375,0.03162859754998054,0.8142602493311369,-0.08392033549427139,
ba-10000-38,3.9994,718.3773415132467,0.0014241064677118515,0.002936094287949054,-0.046479851518689635,
dms-10000-38,3.9994,1353.9556879010627,0.03345270904039553,0.8135288916832082,-0.0920274275860171,
ba-10000-39,3.9994,751.1191681748244,0.0014536381013426122,0.004112674265303301,-0.04739414584571621,
dms-10000-39,3.9994,1286.5955093966556,0.037136224347664594,0.8132674436327394,-0.1043353421530901,
